"Title","screens","firstDay","openingNote","firstWeekend","totalNetGross","ratings","firstWeek","budget","indiaGross","overseasGross","worldwideGross","allTimeRank","footfalls","adjustedNetGross","overseasFirstWeekend","worldwideFirstWeekend","overseasFirstWeek","worldwideFirstWeek","Release Date","Runtime","Genre"
"Drishyam","2250","5,87,00,000",,"24,95,00,000","Total Nett Gross: 68,66,50,000","58.49% (146 Ratings)","39,97,00,000","62,00,00,000","93,85,00,000","$2,590,000","1,10,42,60,000","350","$1,190,000","42,12,60,000","$1,650,000","65,84,00,000","31 Jul 2015","163 min","Thriller"
"Brothers","3400","13,04,00,000",,"47,42,00,000","Total Nett Gross: 70,65,50,000","42.76% (145 Ratings)","64,34,00,000","1,12,00,00,000","97,29,00,000","$3,970,000","1,23,09,50,000","538","$2,380,000","80,90,96,000","$3,090,000","1,08,87,42,000","14 Aug 2015","158 min","Action"
"Singh Is Bling","3100","16,98,00,000","Good","44,23,00,000","Total Nett Gross: 71,07,50,000","52.94% (68 Ratings)","59,41,00,000","91,00,00,000","98,53,00,000","$4,100,000","1,25,38,50,000","536","$2,440,000","77,46,17,000","$3,370,000","1,04,65,34,000","2 Oct 2015","142 min","Masala"
"Dil Dhadakne Do","2300","9,69,00,000",,"35,34,00,000","Total Nett Gross: 75,05,25,000","40.13% (40 Ratings)","53,79,00,000","83,00,00,000","1,00,62,00,000","$6,930,000","1,44,79,87,500","437","$3,270,000","68,20,18,500","$4,110,000","98,27,98,500","5 Jun 2015","170 min","Drama"
"Piku - Motion Se Hi Emotion","1300","5,27,00,000",,"24,99,00,000","Total Nett Gross: 78,38,50,000","49.29% (78 Ratings)","41,32,00,000","42,00,00,000","1,05,31,00,000","$5,640,000","1,41,26,50,000","167","$2,160,000","47,25,66,000","$3,180,000","75,64,13,000","8 May 2015","125 min","Drama"
"Baby","2450","7,84,00,000",,"29,71,00,000","Total Nett Gross: 81,83,50,000","52.55% (149 Ratings)","51,96,00,000","75,00,00,000","1,09,53,00,000","$2,480,000","1,24,84,40,000","333","$1,260,000","47,59,19,000","$1,610,000","79,56,81,500","23 Jan 2015","159 min","Thriller"
"Gabbar Is Back","3100","12,64,00,000",,"38,95,00,000","Total Nett Gross: 86,85,50,000","48.65% (137 Ratings)","59,61,00,000","79,00,00,000","1,17,27,00,000","$2,920,000","1,35,81,20,000","226","$1,520,000","62,23,45,000","$2,070,000","93,61,80,000","1 May 2015","130 min","Action"
"Welcome Back","3200","14,19,00,000",,"50,61,00,000","Total Nett Gross: 95,92,50,000","42.25% (20 Ratings)","73,70,00,000","1,08,00,00,000","1,31,66,00,000","$5,580,000","1,68,76,70,000","225","$3,130,000","90,15,02,000","$4,210,000","1,28,96,55,000","4 Sep 2015","150 min","Comedy"
"ABCD 2","2500","14,28,00,000","Excellent","46,16,00,000","Total Nett Gross: 1,03,58,50,000","45.25% (60 Ratings)","71,87,00,000","65,00,00,000","1,40,73,00,000","$2,770,000","1,58,31,95,000","82","$1,450,000","71,98,51,000","$1,940,000","1,10,06,22,000","19 Jun 2015","154 min","Drama"
"Dilwale","3150","20,37,00,000",,"63,28,00,000","Total Nett Gross: 1,39,97,50,000","53.80% (46 Ratings)","95,37,00,000","1,65,00,00,000","1,94,81,00,000","$26,580,000","3,72,23,15,000","216","$8,520,000","1,44,83,02,000","$12,940,000","2,18,93,88,000","18 Dec 2015","155 min","Masala"
"Tanu Weds Manu Returns","2150","8,61,00,000",,"37,58,00,000","Total Nett Gross: 1,48,84,75,000","56.63% (206 Ratings)","69,16,00,000","39,00,00,000","1,97,86,00,000","$7,210,000","2,43,64,35,000","41","$2,610,000","66,55,49,000","$3,870,000","1,16,55,73,000","22 May 2015","120 min","Rom - Com"
"Bajirao Mastani","2700","12,30,00,000","Average","45,34,00,000","Total Nett Gross: 1,83,75,00,000","62.00% (30 Ratings)","84,36,00,000","1,45,00,00,000","2,57,41,00,000","$15,100,000","3,58,20,25,000","105","$4,280,000","92,04,50,000","$6,430,000","1,61,02,42,500","18 Dec 2015","158 min","Drama"
"Prem Ratan Dhan Payo","4200","39,32,00,000","Bumper","97,63,00,000","Total Nett Gross: 1,94,30,50,000","56.95% (218 Ratings)","1,57,60,00,000","1,80,00,00,000","2,67,54,00,000","$14,780,000","3,65,45,75,000","103","$7,610,000","1,85,14,56,500","$10,430,000","2,86,58,67,500","12 Nov 2015","165 min","Drama"
"Zid","1200","1,04,00,000",,"3,30,00,000","Total Nett Gross: 6,02,50,000","0.00% (0 Ratings)","5,26,00,000","10,00,00,000","8,15,00,000","$---","8,15,00,000","1009","$---","4,45,50,000","$---","7,10,10,000","28 Nov 2014","128 min","Thriller"
"Ugly","350","41,00,000",,"1,75,00,000","Total Nett Gross: 6,23,50,000","90.00% (3 Ratings)","3,35,00,000","6,50,00,000","8,34,00,000","$---","8,34,00,000","1041","$---","2,34,50,000","$---","4,48,90,000","26 Dec 2014","128 min","Drama"
"Citylights","450","65,00,000",,"3,47,00,000","Total Nett Gross: 6,61,50,000","40.00% (1 Ratings)","5,65,00,000","9,00,00,000","8,99,00,000","$---","8,99,00,000","1031","$---","4,71,92,000","$---","7,68,40,000","30 May 2014","126 min","Drama"
"Filmistaan","450","45,00,000",,"2,60,00,000","Total Nett Gross: 6,76,25,000","71.67% (3 Ratings)","4,57,00,000","7,50,00,000","9,05,00,000","$160,000","9,99,40,000","1029","$100,000","4,07,40,000","$140,000","6,94,98,000","6 Jun 2014","117 min","Comedy"
"Youngistaan","1000","1,20,00,000",,"4,03,00,000","Total Nett Gross: 6,98,50,000","50.00% (1 Ratings)","6,24,00,000","28,00,00,000","9,45,00,000","$---","9,45,00,000","1320","$---","5,44,05,000","$---","8,42,40,000","28 Mar 2014","133 min","Drama"
"Hawaa Hawaai","625","72,00,000",,"3,98,00,000","Total Nett Gross: 8,36,75,000","0.00% (0 Ratings)","6,32,00,000","11,00,00,000","11,36,00,000","$---","11,36,00,000","998","$---","5,41,28,000","$---","8,59,52,000","9 May 2014","120 min","Drama"
"Revolver Rani","1600","1,55,00,000",,"5,43,00,000","Total Nett Gross: 8,89,50,000","0.00% (0 Ratings)","8,30,00,000","27,00,00,000","11,87,00,000","$---","11,87,00,000","984","$---","7,22,19,000","$---","11,03,90,000","25 Apr 2014","133 min","Drama"
"The Xpose","1050","1,89,00,000",,"6,13,00,000","Total Nett Gross: 9,63,00,000","56.25% (4 Ratings)","9,06,00,000","15,00,00,000","12,96,00,000","$---","12,96,00,000","943","$---","8,27,55,000","$---","12,23,10,000","16 May 2014","113 min","Thriller"
"Roar - Tigers Of The Sundarbans","1250","1,57,00,000",,"5,48,00,000","Total Nett Gross: 9,91,25,000","0.00% (0 Ratings)","8,48,00,000","25,00,00,000","13,40,00,000","$10,000","13,46,12,500","963","$40,000","7,64,30,000","$60,000","11,81,55,000","31 Oct 2014","123 min","Thriller"
"Gulaab Gang","1700","1,61,00,000",,"6,27,00,000","Total Nett Gross: 10,42,50,000","87.50% (2 Ratings)","9,33,00,000","29,00,00,000","14,21,00,000","$390,000","16,58,90,000","944","$250,000","10,05,22,000","$340,000","14,76,28,000","7 Mar 2014","139 min","Drama"
"Fugly","950","2,00,00,000",,"6,52,00,000","Total Nett Gross: 10,76,75,000","0.00% (0 Ratings)","9,96,00,000","18,00,00,000","14,32,00,000","$85,000","14,82,78,750","969","$50,000","8,97,03,500","$70,000","13,66,50,500","13 Jun 2014","134 min","Drama"
"Bobby Jasoos","1250","1,75,00,000",,"7,55,00,000","Total Nett Gross: 11,93,50,000","40.00% (3 Ratings)","10,88,00,000","26,00,00,000","16,17,00,000","$685,000","20,24,57,500","949","$430,000","12,75,10,000","$570,000","18,07,95,000","4 Jul 2014","121 min","Comedy"
"Bewakoofiyaan","1100","2,21,00,000",,"7,23,00,000","Total Nett Gross: 13,94,00,000","40.83% (6 Ratings)","12,67,00,000","22,00,00,000","18,79,00,000","$560,000","22,20,60,000","928","$325,000","11,74,30,000","$425,000","19,69,70,000","14 Mar 2014","119 min","Rom - Com"
"Creature 3D","1300","2,72,00,000",,"9,30,00,000","Total Nett Gross: 14,50,50,000","43.33% (3 Ratings)","13,31,00,000","25,00,00,000","19,72,00,000","$150,000","20,63,50,000","894","$70,000","13,07,50,000","$100,000","18,71,16,000","12 Sep 2014","134 min","Horror"
"Ungli","1800","2,97,00,000",,"10,38,00,000","Total Nett Gross: 16,45,50,000","60.00% (6 Ratings)","15,55,00,000","39,00,00,000","21,94,00,000","$490,000","24,96,57,500","1190","$310,000","15,71,96,500","$410,000","23,21,32,500","28 Nov 2014","114 min","Drama"
"Happy Ending","1650","3,89,00,000",,"13,43,00,000","Total Nett Gross: 22,31,25,000","67.50% (8 Ratings)","20,29,00,000","57,00,00,000","29,58,00,000","$---","29,58,00,000","1166","$---","17,86,19,000","$---","26,98,57,000","21 Nov 2014","136 min","Rom - Com"
"The Shaukeens","1800","3,39,00,000",,"1,14,20,000","Total Nett Gross: 18,34,50,000","58.57% (7 Ratings)","16,73,00,000","41,00,00,000","24,63,00,000","$420,000","27,20,25,000","883","$280,000","3,24,52,800","$375,000","24,71,50,750","7 Nov 2014","125 min","Comedy"
"Hate Story 2","1800","4,82,00,000",,"13,81,00,000","Total Nett Gross: 22,90,50,000","43.00% (5 Ratings)","20,83,00,000","15,00,00,000","31,07,00,000","$---","31,07,00,000","402","$---","18,78,16,000","$---","28,32,88,000","18 Jul 2014","130 min","Thriller"
"Raja Natwarlal","1950","4,95,00,000",,"14,17,00,000","Total Nett Gross: 23,59,50,000","56.67% (3 Ratings)","20,79,00,000","47,00,00,000","31,90,00,000","$1,180,000","39,00,95,000","1150","$710,000","23,40,72,500","$940,000","33,73,00,000","29 Aug 2014","141 min","Thriller"
"Dedh Ishqiya","1250","2,52,00,000",,"10,77,00,000","Total Nett Gross: 25,27,00,000","58.33% (3 Ratings)","18,24,00,000","37,00,00,000","33,58,00,000","$1,180,000","40,83,70,000","799","$610,000","18,07,56,000","$860,000","29,54,82,000","10 Jan 2014","152 min","Rom - Com"
"Daawat E Ishq","1900","3,72,00,000",,"13,58,00,000","Total Nett Gross: 25,58,00,000","50.00% (2 Ratings)","20,42,00,000","32,00,00,000","34,13,00,000","$---","34,13,00,000","812","$1,040,000","24,37,94,000","$---","27,15,86,000","19 Sep 2014","123 min","Love Story"
"Khoobsurat","1150","2,34,00,000",,"10,16,00,000","Total Nett Gross: 25,33,75,000","33.00% (5 Ratings)","16,17,00,000","23,00,00,000","33,54,00,000","$2,820,000","50,67,15,000","486","$1,460,000","22,28,07,000","$1,990,000","33,43,36,500","19 Sep 2014","130 min","Rom - Com"
"Finding Fanny","875","4,56,00,000",,"17,72,00,000","Total Nett Gross: 28,23,00,000","68.13% (8 Ratings)","24,23,00,000","29,00,00,000","37,80,00,000","$2,210,000","51,28,10,000","778","$1,430,000","32,46,78,000","$1,730,000","43,02,12,000","12 Sep 2014","105 min","Drama"
"Highway","750","3,21,00,000",,"12,83,00,000","Total Nett Gross: 28,43,00,000","67.22% (9 Ratings)","21,27,00,000","25,00,00,000","37,95,00,000","$1,580,000","47,70,65,000","482","$880,000","22,49,79,000","$1,130,000","35,26,68,500","21 Feb 2014","133 min","Drama"
"Kill Dil","2300","6,25,00,000",,"19,43,00,000","Total Nett Gross: 29,98,75,000","29.44% (18 Ratings)","27,53,00,000","40,00,00,000","39,80,00,000","$2,000,000","52,10,00,000","742","$1,290,000","33,77,54,000","$1,730,000","47,25,44,000","14 Nov 2014","128 min","Thriller"
"Mardaani","1250","3,44,00,000",,"14,44,00,000","Total Nett Gross: 35,83,00,000","67.08% (12 Ratings)","22,94,00,000","21,00,00,000","47,32,00,000","$1,560,000","56,71,90,000","284","$750,000","23,85,39,500","$1,060,000","37,11,73,000","22 Aug 2014","113 min","Thriller"
"Bhoothnath Returns","1500","3,37,00,000",,"16,31,00,000","Total Nett Gross: 33,97,50,000","65.56% (9 Ratings)","25,54,00,000","36,00,00,000","45,97,00,000","$860,000","51,08,70,000","472","$480,000","24,87,45,000","$660,000","38,40,60,000","11 Apr 2014","155 min","Drama"
"Hasee Toh Phasee","1300","4,39,00,000",,"17,42,00,000","Total Nett Gross: 36,56,25,000","66.88% (8 Ratings)","27,24,00,000","26,00,00,000","48,97,00,000","$2,060,000","61,74,20,000","388","$1,030,000","29,72,88,000","$1,520,000","45,92,56,000","7 Feb 2014","141 min","Rom - Com"
"Shaadi Ke Side Effects","1900","5,66,00,000",,"21,17,00,000","Total Nett Gross: 38,31,00,000","64.00% (5 Ratings)","30,80,00,000","43,00,00,000","51,18,00,000","$3,000,000","69,63,00,000","689","$1,760,000","39,19,18,000","$2,280,000","55,29,40,000","28 Feb 2014","145 min","Rom - Com"
"Yaariyan","1400","5,48,00,000",,"16,57,00,000","Total Nett Gross: 38,45,50,000","14.00% (5 Ratings)","27,74,00,000","21,00,00,000","51,79,00,000","$100,000","52,40,50,000","271","$50,000","22,67,70,000","$80,000","37,94,10,000","10 Jan 2014","145 min","Love Story"
"Ragini MMS 2","2300","7,96,00,000",,"22,90,00,000","Total Nett Gross: 46,56,50,000","37.86% (7 Ratings)","36,94,00,000","19,00,00,000","62,75,00,000","$90,000","63,29,45,000","190","$45,000","31,18,72,500","$65,000","50,26,22,500","21 Mar 2014","119 min","Horror"
"Haider","1250","5,20,00,000",,"16,61,00,000","Total Nett Gross: 49,19,00,000","74.47% (19 Ratings)","32,72,00,000","48,00,00,000","65,52,00,000","$2,210,000","79,16,67,500","374","$1,090,000","28,82,20,500","$1,450,000","52,47,13,500","2 Oct 2014","162 min","Drama"
"Heropanti","2200","6,51,00,000",,"20,86,00,000","Total Nett Gross: 50,51,50,000","61.25% (12 Ratings)","34,86,00,000","25,00,00,000","68,53,00,000","$700,000","72,60,75,000","184","$370,000","30,52,48,500","$470,000","50,14,73,500","23 May 2014","146 min","Action"
"Humshakals","2800","10,74,00,000",,"34,53,00,000","Total Nett Gross: 52,73,50,000","31.00% (15 Ratings)","48,63,00,000","64,00,00,000","71,00,00,000","$2,670,000","87,02,00,000","588","$1,950,000","58,31,55,000","$2,450,000","80,35,05,000","20 Jun 2014","154 min","Comedy"
"Main Tera Hero","2400","6,13,00,000",,"22,08,00,000","Total Nett Gross: 53,17,50,000","48.33% (15 Ratings)","37,21,00,000","41,00,00,000","71,82,00,000","$1,110,000","78,45,22,500","260","$650,000","33,69,17,500","$840,000","55,25,25,000","4 Apr 2014","128 min","Comedy"
"Action Jackson","3350","10,37,00,000",,"31,28,00,000","Total Nett Gross: 57,44,00,000","33.00% (15 Ratings)","46,95,00,000","93,00,00,000","78,93,00,000","$1,610,000","88,87,17,500","544","$1,160,000","50,01,66,000","$1,440,000","73,21,35,000","5 Dec 2014","144 min","Action"
"Queen","800","1,70,00,000",,"10,00,00,000","Total Nett Gross: 61,47,50,000","59.05% (63 Ratings)","18,54,00,000","23,00,00,000","81,68,00,000","$2,580,000","97,41,80,000","191","$280,000","15,00,80,000","$525,000","27,86,07,000","7 Mar 2014","146 min","Drama"
"Mary Kom","1900","8,32,00,000",,"29,88,00,000","Total Nett Gross: 61,43,00,000","36.91% (34 Ratings)","45,33,00,000","38,00,00,000","73,72,00,000","$2,070,000","86,19,17,500","259","$1,180,000","43,46,27,000","$1,540,000","64,58,09,000","5 Sep 2014","124 min","Drama"
"Entertainment","2850","8,97,00,000",,"31,25,00,000","Total Nett Gross: 64,29,50,000","51.33% (15 Ratings)","49,90,00,000","81,00,00,000","87,87,00,000","$2,530,000","1,03,30,30,000","537","$1,375,000","51,20,00,000","$1,950,000","80,25,80,000","8 Aug 2014","140 min","Comedy"
"Humpty Sharma Ki Dulhania","1950","8,71,00,000",,"32,97,00,000","Total Nett Gross: 72,80,50,000","59.52% (21 Ratings)","50,66,00,000","33,00,00,000","96,84,00,000","$2,320,000","1,10,76,00,000","174","$1,040,000","50,09,01,000","$1,570,000","76,79,78,000","11 Jul 2014","133 min","Rom - Com"
"Gunday","2700","14,82,00,000",,"40,26,00,000","Total Nett Gross: 73,28,00,000","36.94% (31 Ratings)","58,05,00,000","51,00,00,000","98,37,00,000","$3,460,000","1,19,82,20,000","237","$2,070,000","66,78,24,000","$2,740,000","94,77,50,000","14 Feb 2014","153 min","Masala"
"2 States","1900","12,11,00,000",,"37,17,00,000","Total Nett Gross: 1,01,86,00,000","55.34% (44 Ratings)","58,45,00,000","45,00,00,000","1,37,71,00,000","$5,880,000","1,72,99,00,000","91","$2,790,000","66,91,95,000","$3,910,000","1,02,36,75,000","18 Apr 2014","149 min","Love Story"
"Ek Villain","2500","16,43,00,000","Excellent","48,75,00,000","Total Nett Gross: 97,51,50,000","53.97% (29 Ratings)","72,65,00,000","39,00,00,000","1,31,28,00,000","$3,650,000","1,53,18,00,000","88","$2,120,000","78,53,25,000","$2,790,000","1,14,81,75,000","27 Jun 2014","130 min","Thriller"
"Holiday - A Soldier Is Never Off Duty","3300","11,92,00,000",,"41,18,00,000","Total Nett Gross: 1,12,44,00,000","54.48% (77 Ratings)","68,64,00,000","86,00,00,000","1,51,76,00,000","$4,180,000","1,76,42,20,000","114","$1,790,000","66,15,40,000","$2,820,000","1,09,30,20,000","6 Jun 2014","170 min","Thriller"
"Jai Ho","3700","17,06,00,000",,"58,17,00,000","Total Nett Gross: 1,09,35,50,000","59.69% (245 Ratings)","83,48,00,000","1,02,00,00,000","1,48,64,00,000","$6,060,000","1,86,21,20,000","219","$3,450,000","1,00,50,12,000","$4,770,000","1,43,10,68,000","24 Jan 2014","143 min","Action"
"Singham Returns","3500","31,68,00,000","Bumper","76,52,00,000","Total Nett Gross: 1,40,15,00,000","52.50% (52 Ratings)","1,12,04,00,000","1,05,00,00,000","1,91,48,00,000","$4,130,000","2,16,56,97,500","56","$2,420,000","1,19,53,39,000","$3,290,000","1,73,48,15,500","15 Aug 2014","145 min","Action"
"Bang Bang","3250","24,40,00,000","Excellent","62,65,00,000","Total Nett Gross: 1,41,06,50,000","57.16% (104 Ratings)","1,07,94,00,000","1,60,00,00,000","1,91,96,00,000","$12,750,000","2,70,69,12,500","217","$5,960,000","1,22,00,70,000","$8,670,000","2,00,33,56,500","2 Oct 2014","155 min","Action"
"Happy New Year","3850","36,31,00,000","Bumper","93,16,00,000","Total Nett Gross: 1,78,41,00,000","46.31% (332 Ratings)","1,33,60,00,000","1,50,00,00,000","2,40,83,00,000","$17,120,000","3,45,26,20,000","49","$8,000,000","1,74,56,60,000","$10,680,000","2,45,50,80,000","24 Oct 2014","179 min","Masala"
"Veerappan","1200","1,23,00,000",,"4,06,00,000","Total Nett Gross: 6,42,50,000","25.00% (1 Ratings)","6,16,00,000","14,00,00,000","9,03,00,000","$---","9,03,00,000",,"$---","5,72,46,000","$---","8,68,56,000","27 May 2016","125 min","Drama"
"Kick","3800","24,97,00,000","Excellent","80,13,00,000","Total Nett Gross: 2,11,63,00,000","61.94% (341 Ratings)","1,55,31,00,000","1,40,00,00,000","2,83,52,00,000","$11,380,000","3,51,80,00,000","21","$3,030,000","1,25,55,42,000","$7,050,000","2,50,41,54,000","25 Jul 2014","146 min","Action"
"Raman Raghav 2.0","700","99,00,000",,"3,84,00,000","Total Nett Gross: 6,80,00,000","0.00% (0 Ratings)","5,93,00,000","10,00,00,000","9,42,00,000","$185,000","10,67,80,000",,"$100,000","6,01,76,000","$150,000","9,26,27,000","24 Jun 2016","140 min","Thriller"
"Mirzya","1750","1,59,00,000","Washout","4,76,00,000","Total Nett Gross: 7,92,25,000","0.00% (0 Ratings)","7,62,00,000","63,00,00,000","10,93,00,000","$---","10,93,00,000",,"$240,000","8,17,08,000","$---","10,51,56,000","7 Oct 2016","129 min","Love Story"
"Banjo","1350","1,55,00,000",,"5,41,00,000","Total Nett Gross: 8,02,50,000","0.00% (0 Ratings)","7,81,00,000","--","11,31,00,000","$120,000","12,11,10,000",,"$75,000","8,12,87,250","$110,000","11,74,63,500","23 Sep 2016","137 min","Drama"
"Wajah Tum Ho","2000","2,16,00,000",,"6,08,00,000","Total Nett Gross: 9,70,50,000","0.00% (0 Ratings)","9,09,00,000","14,00,00,000","13,57,00,000","$125,000","13,57,00,000",,"$75,000","8,51,20,000","$100,000","12,72,60,000","16 Dec 2016","136 min","Thriller"
"Sanam Teri Kasam","950","1,12,00,000",,"4,03,00,000","Total Nett Gross: 8,03,50,000","45.00% (3 Ratings)","7,14,00,000","19,00,00,000","11,19,00,000","$575,000","15,11,43,750",,"$350,000","7,99,04,500","$485,000","13,23,47,250","5 Feb 2016","155 min","Love Story"
"Rock On 2","1450","1,98,00,000","Washout","6,86,00,000","Total Nett Gross: 10,41,00,000","36.67% (3 Ratings)","10,03,00,000","45,00,00,000","14,41,00,000","$500,000","17,76,00,000",,"$350,000","11,81,18,000","$450,000","16,85,64,000","11 Nov 2016","139 min","Drama"
"Saala Khadoos","700","1,26,00,000",,"5,60,00,000","Total Nett Gross: 10,76,75,000","70.00% (3 Ratings)","8,80,00,000","20,00,00,000","14,95,00,000","$---","14,95,00,000","964","$225,000","9,31,40,000","$---","12,23,20,000","29 Jan 2016","109 min","Drama"
"MSG - The Warrior Lion Heart","450","1,05,00,000",,"3,18,00,000","Total Nett Gross: 13,24,25,000","52.50% (2 Ratings)","5,30,00,000","18,00,00,000","17,60,00,000","$10,000","17,66,67,500",,"$6,000","4,26,94,500","$9,000","7,10,90,750","7 Oct 2016","118 min","Drama"
"Freaky Ali","1200","1,91,00,000",,"7,46,00,000","Total Nett Gross: 13,38,25,000","33.08% (13 Ratings)","12,18,00,000","23,00,00,000","18,70,00,000","$325,000","20,87,75,000",,"$190,000","11,71,70,000","$265,000","18,82,75,000","9 Sep 2016","120 min","Comedy"
"Great Grand Masti","1700","2,54,00,000",,"8,52,00,000","Total Nett Gross: 14,30,50,000","40.00% (9 Ratings)","13,52,00,000","39,00,00,000","19,89,00,000","$50,000","20,22,62,500",,"$25,000","12,01,09,250","$40,000","19,06,18,000","15 Jul 2016","127 min","Comedy"
"1920 London","1300","2,50,00,000",,"7,68,00,000","Total Nett Gross: 15,35,00,000","28.33% (3 Ratings)","12,48,00,000","21,00,00,000","2,14,10,000","$190,000","3,40,92,500",,"$115,000","1,84,28,250","$160,000","2,81,52,000","6 May 2016","120 min","Horror"
"Fitoor","1500","3,17,00,000","Poor","11,78,00,000","Total Nett Gross: 16,85,75,000","52.50% (4 Ratings)","16,14,00,000","71,00,00,000","23,42,00,000","$2,380,000","39,78,25,000",,"$1,490,000","26,61,79,500","$1,970,000","35,97,83,500","12 Feb 2016","131 min","Drama"
"Mastizaade","1850","3,39,00,000",,"11,12,00,000","Total Nett Gross: 17,71,50,000","53.33% (3 Ratings)","16,46,00,000","30,00,00,000","24,78,00,000","$120,000","25,59,60,000",,"$75,000","16,07,80,000","$110,000","23,79,20,000","29 Jan 2016","108 min","Comedy"
